AgeGroup,Speed,StepLength,pinf,psup
0.0,1.0312121212121212,0.5770273807623325,0.5748050978221355,0.5794590492953022
0.0,1.0451515151515152,0.581330888377266,0.5791026616814426,0.5837805303173607
0.0,1.059090909090909,0.5856343959921998,0.5834002255407497,0.588102011339419
0.0,1.073030303030303,0.5899379036071334,0.5877157485763143,0.5924237953156911
0.0,1.086969696969697,0.5942414112220671,0.5921154353132991,0.5967478420236872
0.0,1.100909090909091,0.5985449188370009,0.5964820067415008,0.6010718887316836
0.0,1.1148484848484848,0.6028484264519345,0.6007769972201621,0.6053959354396796
0.0,1.128787878787879,0.6071519340668682,0.6050263485274462,0.6097199821476759
0.0,1.1427272727272726,0.6114554416818019,0.6092756998347303,0.614044028855672
0.0,1.1566666666666667,0.6157589492967356,0.6135011514335984,0.6183680755636682
0.0,1.1706060606060604,0.6200624569116692,0.6177172032887438,0.6226921222716643
0.0,1.1845454545454546,0.624365964526603,0.6219332551438894,0.6270161689796606
0.0,1.1984848484848485,0.6286694721415366,0.6261493069990348,0.6313402156876567
0.0,1.2124242424242424,0.6329729797564704,0.6303653588541803,0.6356931585574003
0.0,1.2263636363636363,0.637276487371404,0.6345814107093257,0.6400769355805007
0.0,1.2403030303030302,0.6415799949863377,0.6388344253576537,0.644460712603601
0.0,1.2542424242424244,0.6458835026012715,0.6430918877124303,0.6488444896267016
0.0,1.268181818181818,0.6501870102162051,0.6473493500672067,0.6532282666498019
0.0,1.2821212121212122,0.6544905178311388,0.6516068124219835,0.6576120436729025
0.0,1.296060606060606,0.6587940254460725,0.65586427477676,0.6619958206960027
0.0,1.31,0.6630975330610063,0.6601217371315367,0.6663827316163132
0.0,1.323939393939394,0.6674010406759396,0.6643791994863132,0.6707702303550657
0.0,1.337878787878788,0.6717045482908734,0.6686366618410898,0.6751577290938183
0.0,1.3518181818181818,0.6760080559058071,0.6728941241958664,0.6795452278325709
0.0,1.3657575757575757,0.6803115635207407,0.677151586550643,0.6839477087760735
0.0,1.3796969696969696,0.6846150711356745,0.6814090489054195,0.6883869606618709
0.0,1.3936363636363636,0.6889185787506082,0.6856655034206469,0.6928262125476684
0.0,1.4075757575757577,0.693222086365542,0.6899085558139024,0.6972654644334659
0.0,1.4215151515151514,0.6975255939804755,0.6941516082071578,0.7017047163192633
0.0,1.4354545454545455,0.7018291015954092,0.698392501739996,0.7061439682050609
0.0,1.4493939393939392,0.7061326092103428,0.7026330836374824,0.7105832200908583
0.0,1.4633333333333334,0.7104361168252769,0.706873665534969,0.7150224719766558
0.0,1.477272727272727,0.7147396244402104,0.7111094085681348,0.7194617238624532
0.0,1.4912121212121212,0.719043132055144,0.71533166482008,0.723895189641089
0.0,1.5051515151515154,0.7233466396700778,0.7195539210720253,0.72829643733524
0.0,1.519090909090909,0.7276501472850114,0.7237761773239705,0.7326884905931862
0.0,1.5330303030303032,0.7319536548999452,0.7279984335759158,0.7370805438511325
0.0,1.5469696969696969,0.7362571625148786,0.7322206898278609,0.7414725971090786
0.0,1.560909090909091,0.7405606701298124,0.7364429460798062,0.7458646503670251
0.0,1.5748484848484847,0.7448641777447462,0.7406652023317514,0.7502567036249713
0.0,1.5887878787878789,0.7491676853596797,0.7448874585836966,0.7546487568829177
0.0,1.6027272727272726,0.7534711929746135,0.7491097148356418,0.7590408101408639
0.0,1.6166666666666667,0.7577747005895473,0.7533319710875871,0.7634328633988102
